"index","id","name","primaryMuscle","inferredMuscle","bodyPart","equipment","imageTarget","videoTarget","duplicateCount","quality","flags"
"745","lever_bicep_curl_lever_bicep_curl_0s","Lever Bicep Curl","Biceps","Biceps","Biceps, Upper Arms","Leverage machine","UpperArms","","3","44","missing_video;duplicate_group"
"746","lever_bicep_curl_lever_bicep_curl_6pf","Lever Bicep Curl","Biceps","Biceps","Biceps, Upper Arms","Leverage machine","UpperArms","","3","44","missing_video;duplicate_group"
"747","lever_biceps_curl","Lever Biceps Curl","Biceps","Biceps","Biceps, Upper Arms","Leverage machine","UpperArms","UpperArms","1","74",""
"748","lever_hammer_grip_preacher_curl","Lever Hammer Grip Preacher Curl","Biceps","Biceps","Biceps, Upper Arms","Leverage machine","UpperArms","","1","44","missing_video"
"749","lever_preacher_curl_lever_preacher_curl_85f","Lever Preacher Curl","Biceps","Biceps","Biceps, Upper Arms","Leverage machine","","","7","74","duplicate_group"
"750","lever_preacher_curl","Lever Preacher Curl","Biceps","Biceps","Biceps, Upper Arms","Leverage machine","UpperArms","UpperArms","7","74","duplicate_group"
"751","lever_preacher_curl_lever_preacher_curl_8hq","Lever Preacher Curl","Biceps","Biceps","Biceps, Upper Arms","Leverage machine","UpperArms","","7","44","missing_video;duplicate_group"
"752","lever_preacher_curl_lever_preacher_curl_16","Lever Preacher Curl","Biceps","Biceps","Biceps, Upper Arms","Leverage machine","UpperArms","UpperArms","7","74","duplicate_group"
"753","lever_preacher_curl_lever_preacher_curl_6pw","Lever Preacher Curl","Biceps","Biceps","Biceps, Upper Arms","Leverage machine","UpperArms","UpperArms","7","74","duplicate_group"
"754","lever_preacher_curl_lever_preacher_curl_g9","Lever Preacher Curl","Biceps","Biceps","Biceps, Upper Arms","Leverage machine","UpperArms","UpperArms","7","74","duplicate_group"
"755","lever_preacher_curl_lever_preacher_curl_hi","Lever Preacher Curl","Biceps","Biceps","Biceps, Upper Arms","Leverage machine","UpperArms","UpperArms","7","74","duplicate_group"
"756","lever_reverse_grip_preacher_curl","Lever Reverse Grip Preacher Curl","Biceps","Biceps","Biceps, Upper Arms","Leverage machine","UpperArms","","1","44","missing_video"
"757","lying_biceps_curl_with_towel","Lying Biceps Curl with Towel","Biceps","Biceps","Biceps, Upper Arms","Weighted","UpperArms","UpperArms","1","74",""
"758","lying_close_grip_curl","Lying Close-grip Curl","Biceps","Biceps","Biceps, Upper Arms","Cable","UpperArms","","1","44","missing_video"
"759","lying_double_legs_biceps_curl_with_towel","Lying Double Legs Biceps Curl with Towel","Biceps","Biceps","Biceps, Upper Arms","Body weight","UpperArms","UpperArms","1","74",""
"760","lying_double_legs_hammer_curl_with_towel","Lying Double Legs Hammer Curl with Towel","Biceps","Biceps","Biceps, Upper Arms","Body weight","UpperArms","UpperArms","1","74",""
"761","lying_single_legs_reverse_biceps_curl_with_towel","Lying Single Legs Reverse Biceps Curl with Towel","Biceps","Biceps","Forearms","Body weight","Forearms","Forearms","1","74","image_target:Forearms;video_target:Forearms"
"762","olympic_barbell_hammer_curl","Olympic Barbell Hammer Curl","Biceps","Biceps","Forearms","Olympic barbell","Forearms","Forearms","1","74","image_target:Forearms;video_target:Forearms"
"763","one_arm_curl","One Arm Curl","Biceps","Biceps","Biceps, Upper Arms","Cable","UpperArms","UpperArms","1","74",""
"764","one_arm_inner_biceps_curl","one arm inner biceps curl","Biceps","Biceps","Biceps, Upper Arms","Cable","UpperArms","UpperArms","1","74",""
"765","overhead_curl","Overhead Curl","Biceps","Biceps","Biceps, Upper Arms","Cable","UpperArms","UpperArms","1","74",""
"766","peacher_hammer_curl","Peacher Hammer Curl","Biceps","Biceps","Forearms","Dumbbell","Forearms","Forearms","1","74","image_target:Forearms;video_target:Forearms"
"767","power_sled_biceps_curl","Power Sled Biceps Curl","Biceps","Biceps","Biceps, Upper Arms","Power Sled","UpperArms","","1","44","missing_video"
"768","preacher_curl","Preacher Curl","Biceps","Biceps","Biceps, Upper Arms","Cable","UpperArms","UpperArms","2","74","duplicate_group"
"769","preacher_curl_preacher_curl_y","Preacher Curl","Biceps","Biceps","Biceps, Upper Arms","Barbell","UpperArms","UpperArms","2","74","duplicate_group"
"770","preacher_curl_wrists","Preacher Curl - Wrists","Biceps","Forearms","Biceps, Upper Arms","EZ Barbell","","","1","44","missing_video;muscle_mismatch:Biceps->Forearms"
"771","resistance_band_hammer_curl","Resistance Band Hammer Curl","Biceps","Biceps","Forearms","Resistance Band","UpperArms","","1","44","missing_video"
"772","resistance_band_seated_biceps_curl","Resistance Band Seated Biceps Curl","Biceps","Biceps","Biceps, Upper Arms","Resistance Band","UpperArms","","2","44","missing_video;duplicate_group"
"773","resistance_band_seated_biceps_curl_resistance_band_seated_biceps_curl_8i0","Resistance Band Seated Biceps Curl","Biceps","Biceps","Biceps, Upper Arms","Resistance Band","Chest","","2","44","missing_video;image_target:Chest;duplicate_group"
"774","revers_grip_biceps_curl","Revers grip Biceps Curl","Biceps","Biceps","Forearms","Dumbbell","Forearms","Forearms","1","74","image_target:Forearms;video_target:Forearms"
"775","reverse_grip_biceps_curl","Reverse Grip Biceps Curl","Biceps","Biceps","Biceps, Upper Arms","Cable","UpperArms","","1","44","missing_video"
"776","reverse_grip_preacher_curl","Reverse grip Preacher Curl","Biceps","Biceps","Forearms","EZ Barbell","Forearms","","1","44","missing_video;image_target:Forearms"
"777","reverse_preacher_curl","Reverse Preacher Curl","Biceps","Biceps","Forearms","Cable","Forearms","","3","44","missing_video;image_target:Forearms;duplicate_group"
"778","reverse_preacher_curl_reverse_preacher_curl_9r","Reverse Preacher Curl","Biceps","Biceps","Forearms","Dumbbell","Forearms","","3","44","missing_video;image_target:Forearms;duplicate_group"
"779","reverse_preacher_curl_reverse_preacher_curl_d","Reverse Preacher Curl","Biceps","Biceps","Forearms","Barbell","Forearms","","3","44","missing_video;image_target:Forearms;duplicate_group"
"780","roll_ball_bicep_brachii","Roll Ball Bicep Brachii","Biceps","Custom","Biceps, Upper Arms","Rollball","UpperArms","","1","44","missing_video;image_target:UpperArms"
"781","seated_bicep_curl","Seated Bicep Curl","Biceps","Biceps","Biceps, Upper Arms","Dumbbell","UpperArms","","1","44","missing_video"
"782","seated_close_grip_concentration_curl","Seated Close-grip Concentration Curl","Biceps","Biceps","Biceps, Upper Arms","Barbell","UpperArms","","1","74",""
"783","seated_curl","Seated Curl","Biceps","Biceps","Biceps, Upper Arms","Cable","UpperArms","","1","44","missing_video"
"784","seated_curls","Seated Curls","Biceps","Biceps","Biceps, Upper Arms","EZ Barbell","UpperArms","UpperArms","1","74",""
"785","seated_hammer_curl","Seated Hammer Curl","Biceps","Biceps","Biceps, Upper Arms","Dumbbell","UpperArms","UpperArms","1","74",""
"786","seated_preacher_curl","Seated Preacher Curl","Biceps","Biceps","Biceps, Upper Arms","Dumbbell","UpperArms","UpperArms","1","74",""
"787","seated_revers_grip_concentration_curl","Seated Revers grip Concentration Curl","Biceps","Biceps","Forearms","Dumbbell","Forearms","Forearms","1","74","image_target:Forearms;video_target:Forearms"
"788","smith_drag_curl","Smith Drag Curl","Biceps","Biceps","Biceps, Upper Arms","Smith machine","UpperArms","","1","44","missing_video"
"789","smith_machine_bicep_curl","Smith Machine Bicep Curl","Biceps","Biceps","Biceps, Upper Arms","Smith machine","UpperArms","UpperArms","1","74",""
"790","standing_biceps_curl","Standing Biceps Curl","Biceps","Biceps","Biceps, Upper Arms","Dumbbell","UpperArms","UpperArms","1","74",""
"791","standing_concentration_curl","Standing Concentration Curl","Biceps","Biceps","Biceps, Upper Arms","Dumbbell","UpperArms","UpperArms","1","74",""
"792","standing_inner_biceps_curl","Standing Inner Biceps Curl","Biceps","Biceps","Biceps, Upper Arms","Dumbbell","UpperArms","UpperArms","1","74",""
"793","standing_inner_curl","Standing Inner Curl","Biceps","Biceps","Biceps, Upper Arms","Cable","UpperArms","UpperArms","1","74",""
"794","standing_one_arm_concentration_curl","Standing One Arm Concentration Curl","Biceps","Biceps","Biceps, Upper Arms","Dumbbell","UpperArms","","1","74",""
"795","standing_wide_grip_biceps_curl","Standing Wide Grip Biceps Curl","Biceps","Biceps","Biceps, Upper Arms","Barbell","UpperArms","UpperArms","1","74",""
"796","standing_wide_grip_curl","Standing Wide-grip Curl","Biceps","Biceps","Biceps, Upper Arms","Barbell","UpperArms","UpperArms","1","74",""
"797","suspension_arm_curl","Suspension Arm Curl","Biceps","Biceps","Biceps, Upper Arms","Suspension","UpperArms","UpperArms","1","74",""
"798","suspension_arm_curl_to_ears","Suspension Arm Curl-to-Ears","Biceps","Biceps","Biceps, Upper Arms","Suspension","UpperArms","UpperArms","1","74",""
"799","suspension_biceps_clutch","Suspension Biceps Clutch","Biceps","Biceps","Biceps, Upper Arms","Suspension","UpperArms","","1","44","missing_video"
"800","suspension_one_arm_biceps_curl","Suspension One Arm Biceps Curl","Biceps","Biceps","Biceps, Upper Arms","Suspension","UpperArms","","1","44","missing_video"
"801","two_legs_hammer_curl_with_towel","Two Legs Hammer Curl with Towel","Biceps","Biceps","Biceps, Upper Arms","Body weight","","","1","74",""
"802","two_legs_reverse_biceps_curl_with_towel","Two Legs Reverse Biceps Curl with Towel","Biceps","Biceps","Biceps, Upper Arms","Body weight","UpperArms","","1","74",""
"803","weighted_seated_bicep_curl","Weighted Seated Bicep Curl","Biceps","Biceps","Biceps, Upper Arms","Medicine Ball","UpperArms","","1","44","missing_video"
"804","zottman_curl","Zottman Curl","Biceps","Biceps","Biceps, Upper Arms","Dumbbell","UpperArms","UpperArms","1","74",""
"805","ankle_dorsal_flexion_articulations","Ankle - Dorsal Flexion - Articulations","Calves","Custom","Calves","Body weight","Mobility","","1","74","image_target:Mobility"
"806","ankle_plantar_flexion_articulations","Ankle - Plantar Flexion - Articulations","Calves","Custom","Calves","Body weight","Mobility","","1","74","image_target:Mobility"
"807","ankle_circles","Ankle Circles","Calves","Custom","Calves","Body weight","Calves","Calves","2","74","image_target:Calves;video_target:Calves;duplicate_group"
"808","ankle_circles_ankle_circles_797","Ankle Circles","Calves","Custom","Calves","Body weight","Calves","","2","44","missing_video;image_target:Calves;duplicate_group"
"809","anterior_tibia","Anterior tibia","Calves","Calves","Calves","Body weight","","","1","24","missing_image;missing_video"
"810","assisted_lying_gastrocnemius_stretch","Assisted Lying Gastrocnemius Stretch","Calves","Calves","Calves","Assisted","Calves","","1","44","missing_video"
"811","balance_board","Balance Board","Calves","Custom","Calves","Body weight","Calves","","1","44","missing_video;image_target:Calves"
"812","band_calf_raise_band_calf_raise_6ah","Band calf raise","Calves","Calves","Calves","Band","Calves","","3","44","missing_video;duplicate_group"
"813","band_calf_raise_band_calf_raise_6y0","Band calf raise","Calves","Calves","Calves","Band","Calves","","3","44","missing_video;duplicate_group"
"814","band_calf_raise","Band Calf Raise","Calves","Calves","Calves","Band","Calves","","3","44","missing_video;duplicate_group"
"815","band_single_leg_calf_raise","Band single leg calf raise","Calves","Calves","Calves","Band","Calves","","1","44","missing_video"
"816","band_single_leg_reverse_calf_raise","Band single leg reverse calf raise","Calves","Calves","Calves","Band","Calves","","1","44","missing_video"
"817","band_two_legs_calf_raise","Band Two Legs Calf Raise -","Calves","Calves","Calves","Band","Calves","Calves","2","74","duplicate_group"
"818","band_two_legs_calf_raise_band_two_legs_calf_raise_950","Band Two Legs Calf Raise -","Calves","Calves","Calves","Band","Calves","Calves","2","74","duplicate_group"
"819","barbell_seated_calf_raise_barbell_seated_calf_raise_85v","Barbell Seated Calf Raise","Calves","Calves","Calves","Barbell","Calves","","3","44","missing_video;duplicate_group"
"820","barbell_seated_calf_raise","Barbell Seated Calf Raise","Calves","Calves","Calves","Barbell","Calves","Calves","3","74","duplicate_group"
"821","barbell_seated_calf_raise_barbell_seated_calf_raise_799","Barbell Seated Calf Raise","Calves","Calves","Calves","Barbell","Calves","","3","44","missing_video;duplicate_group"
"822","barbell_standing_calf_raise","Barbell Standing Calf Raise","Calves","Calves","Calves","Barbell","Calves","","2","44","missing_video;duplicate_group"
"823","barbell_standing_calf_raise_barbell_standing_calf_raise_790","Barbell Standing Calf Raise","Calves","Calves","Calves","Barbell","Calves","Calves","2","74","duplicate_group"
"824","barbell_standing_leg_calf_raise","Barbell Standing Leg Calf Raise","Calves","Calves","Calves","Barbell","","Calves","1","74",""
"825","barbell_standing_rocking_leg_calf_raise","Barbell Standing Rocking Leg Calf Raise","Calves","Calves","Calves","Barbell","","","1","44","missing_video"
"826","barbell_walk_calves_activation","Barbell Walk Calves Activation","Calves","Custom","Quadriceps, Thighs","Barbell","Thighs","","1","44","missing_video;image_target:Thighs"
"827","bodyweight_standing_calf_raise","Bodyweight Standing Calf Raise","Calves","Calves","Calves","Body weight","Calves","Calves","1","74",""
"828","bodyweight_standing_pulse_calf_raise","Bodyweight Standing Pulse Calf Raise","Calves","Calves","Calves","Body weight","Calves","","1","44","missing_video"
"829","box_jump_down_with_one_leg_stabilization","Box Jump Down with One Leg Stabilization","Calves","Custom","Calves","Body weight","Calves","","1","44","missing_video;image_target:Calves"
"830","cable_standing_one_leg_calf_raise","Cable Standing One Leg Calf Raise","Calves","Calves","Calves","Cable","Calves","","1","44","missing_video"
"831","calf_push_stretch_with_hands_against_wall","Calf Push Stretch With Hands Against Wall","Calves","Calves","Calves","Body weight","Calves","Calves","1","74",""
"832","calf_raise_from_deficit_with_chair_supported","Calf Raise from Deficit with Chair Supported","Calves","Calves","Calves","Body weight","Calves","Calves","1","74",""
"833","calf_self_massage_with_barbell","Calf self massage with barbell","Calves","Calves","Calves","Barbell","Calves","","1","44","missing_video"
"834","calf_stretch_with_hands_against_wall","Calf Stretch With Hands Against Wall","Calves","Calves","Calves","Body weight","Calves","Calves","1","74",""
"835","calf_stretch_with_rope","Calf Stretch with Rope","Calves","Calves","Calves","Body weight","Calves","Calves","2","74","duplicate_group"
"836","calf_stretch_with_rope_calf_stretch_with_rope_794","Calf Stretch with Rope","Calves","Calves","Calves","Rope","Calves","Calves","2","74","duplicate_group"
"837","calves_stretch_calves_stretch_6zh","Calves stretch","Calves","Custom","Calves","Body weight","Calves","Calves","2","74","image_target:Calves;video_target:Calves;duplicate_group"
"838","calves_stretch","Calves Stretch","Calves","Custom","Calves","Body weight","Calves","Calves","2","74","image_target:Calves;video_target:Calves;duplicate_group"
"839","calves_stretch_static_position","Calves Stretch Static Position","Calves","Custom","Calves","Body weight","Calves","","1","44","missing_video;image_target:Calves"
"840","circles_knee_stretch_circles_knee_stretch_8e7","Circles Knee Stretch","Calves","Custom","Calves","Body weight","Calves","Calves","3","74","image_target:Calves;video_target:Calves;duplicate_group"
"841","circles_knee_stretch","Circles Knee Stretch","Calves","Custom","Calves","Body weight","Calves","Calves","3","74","image_target:Calves;video_target:Calves;duplicate_group"
"842","circles_knee_stretch_circles_knee_stretch_6gl","Circles Knee Stretch","Calves","Custom","Calves","Body weight","Calves","Calves","3","74","image_target:Calves;video_target:Calves;duplicate_group"
"843","crouching_heel_back_achilles_stretch","Crouching Heel Back Achilles Stretch","Calves","Back","Calves","Body weight","Calves","","1","44","missing_video;muscle_mismatch:Calves->Back;image_target:Calves"
"844","crouching_heel_back_calf_stretch","Crouching Heel Back Calf Stretch","Calves","Calves","Calves","Body weight","Calves","Calves","1","74",""
"845","donkey_calf_raise","Donkey Calf Raise","Calves","Calves","Calves","Body weight","Calves","Calves","2","74","duplicate_group"
"846","donkey_calf_raise_donkey_calf_raise_6h2","Donkey Calf Raise","Calves","Calves","Calves","Body weight","Calves","Calves","2","74","duplicate_group"
"847","double_kneeling_shin_stretch","Double Kneeling Shin Stretch","Calves","Custom","Calves","Body weight","Calves","","1","44","missing_video;image_target:Calves"
"848","dumbbell_seated_calf_raise","Dumbbell Seated Calf Raise","Calves","Calves","Calves","Dumbbell","Calves","Calves","2","74","duplicate_group"
"849","dumbbell_seated_calf_raise_dumbbell_seated_calf_raise_79f","Dumbbell Seated Calf Raise","Calves","Calves","Calves","Dumbbell","Calves","Calves","2","74","duplicate_group"
"850","dumbbell_seated_one_leg_calf_raise","Dumbbell Seated One Leg Calf Raise","Calves","Calves","Calves","Dumbbell","Calves","","1","44","missing_video"
"851","dumbbell_seated_one_leg_calf_raise_hammer_grip","Dumbbell Seated One Leg Calf Raise - Hammer Grip","Calves","Calves","Calves","Dumbbell","Calves","","1","74",""
"852","dumbbell_seated_one_leg_calf_raise_palm_up","Dumbbell Seated One Leg Calf Raise - Palm up","Calves","Calves","Calves","Dumbbell","Calves","","1","44","missing_video"
"853","dumbbell_single_leg_calf_raise_dumbbell_single_leg_calf_raise_7ef","Dumbbell Single Leg Calf Raise","Calves","Calves","Calves","Dumbbell","Calves","","3","44","missing_video;duplicate_group"
"854","dumbbell_single_leg_calf_raise_dumbbell_single_leg_calf_raise_959","Dumbbell Single Leg Calf Raise","Calves","Calves","Calves","Dumbbell","Calves","Calves","3","74","duplicate_group"
"855","dumbbell_single_leg_calf_raise","Dumbbell Single Leg Calf Raise","Calves","Calves","Calves","Dumbbell","Calves","Calves","3","74","duplicate_group"
"856","dumbbell_squat_hold_calf_raise","Dumbbell Squat Hold Calf Raise","Calves","Calves","Thighs","Dumbbell","Calves","","1","44","missing_video"
"857","dumbbell_standing_calf_raise","Dumbbell Standing Calf Raise","Calves","Calves","Calves","Dumbbell","Calves","Calves","2","74","duplicate_group"
